route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
11416,4,91,כיכר מצפה נבו-מעלה אדומים<->דרך הגיא/דרך קדם-מעלה אדומים-1#,35091-1-#,3,FF9933
1634,4,1,שוק/הכרם-אשקלון<->שד. אליעזר בן יהודה/עולי הגרדום-אשקלון-1#,36001-1-#,3,
1635,4,1א,שוק/הכרם-אשקלון<->חוצות היוצר/וולפמן-אשקלון-1א,36001-1-א,3,
1636,4,1,שפירא/התקווה-אשקלון<->מסוף-רמז-אשקלון-2#,36001-2-#,3,
11403,4,84,תלמוד תורה/דרך קדם-מעלה אדומים<->דרך הר הבית/דרך צמח השדה-מעלה אדומים-1#,38084-1-#,3,FF9933
11407,4,87,דרך צמח השדה/הצוף-מעלה אדומים<->תלמוד תורה/דרך קדם-מעלה אדומים-2#,42087-2-#,3,FF9933
12443,4,12,רכבת אשקלון-אשקלון<->שדרות ירושלים/אגמית-אשקלון-2#,45012-2-#,3,33CC33
11400,4,82,תלמוד תורה/דרך קדם-מעלה אדומים<->ישיבה תיכונית מדעית-מעלה אדומים-1ב,45082-1-ב,3,FF9933
11746,4,82,ישיבה תיכונית מדעית-מעלה אדומים<->תלמוד תורה/דרך קדם-מעלה אדומים-2ב,45082-2-ב,3,FF9933
11396,4,81,דרך צמח השדה/העירית-מעלה אדומים<->חטיבת הביניים דקל וילנאי-מעלה אדומים-1#,46081-1-#,3,FF9933
11679,4,81,חטיבת הביניים דקל וילנאי-מעלה אדומים<->העירית/הכרכום-מעלה אדומים-2#,46081-2-#,3,FF9933
12444,4,13,עולי הגרדום/עמיעוז-אשקלון<->רכבת אשקלון-אשקלון-1#,54013-1-#,3,33CC33
2703,5,129,ח.רידנג-תל אביב יפו<->אבי האסירים-ראשון לציון-10,10129-1-0,3,
2705,5,129,ח.רידנג-תל אביב יפו<->אבי האסירים-ראשון לציון-12,10129-1-2,3,
2710,5,129,אבי האסירים-ראשון לציון<->רדינג-תל אביב יפו-21,10129-2-1,3,
9795,5,135,איצטדיון וינטר-רמת גן<->איצטדיון וינטר-רמת גן-10,10135-1-0,3,
9811,5,189,עתידים-תל אביב יפו<->שדרות ירושלים/מפרץ שלמה-חולון-10,10189-1-0,3,
2782,5,292,קניון איילון-רמת גן<->דרך מנחם בגין-קופת חולים-פתח תקווה-11,10292-1-1,3,
2785,5,354,דרך בן גוריון/אולמי מודיעין-רמת גן<->ישיבת נווה ארץ/ז'בוטינסקי-באר יעקב-10,10354-1-0,3,
2786,5,354,ישיבת נווה ארץ/ז'בוטינסקי-באר יעקב<->בן גוריון/ מגדלי קונקורד-בני ברק-20,10354-2-0,3,
2947,5,416,מסוף הטייסים-תל אביב יפו<->רדינג-תל אביב יפו-20,10416-2-0,3,9933FF
2950,5,463,ח.רידנג-תל אביב יפו<->קניון הגבעה/יוני נתניהו-גבעת שמואל-10,10463-1-0,3,9933FF
2951,5,463,קניון הגבעה/יוני נתניהו-גבעת שמואל<->רדינג-תל אביב יפו-20,10463-2-0,3,9933FF
2953,5,466,ח.רידנג-תל אביב יפו<->משה סנה/אבשלום גיסין-פתח תקווה-20,10466-2-0,3,9933FF
15050,5,106,מסוף וולפסון-תל אביב יפו<->מסוף וולפסון-תל אביב יפו-10,11106-1-0,3,
2691,5,119,אבי האסירים-ראשון לציון<->הכובשים/כרמלית-תל אביב יפו-10,11119-1-0,3,
2692,5,119,הכובשים/כרמלית-תל אביב יפו<->אבי האסירים-ראשון לציון-20,11119-2-0,3,
11818,5,119,אבי האסירים-ראשון לציון<->הכובשים/כרמלית-תל אביב יפו-11,11119-1-1,3,
9901,5,134,הרב שפירא/הרב בר אילן-בני ברק<->שיב''א-רמת גן-10,11134-1-0,3,
9903,5,134,שיב''א-רמת גן<->הרב שפירא/הרב בר אילן-בני ברק-20,11134-2-0,3,
2713,5,141,בית עלמין-בת ים<->עתידים-תל אביב יפו-10,11141-1-0,3,
9816,5,204,רדינג-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,11204-1-0,3,
15745,5,304,מסוף הטייסים-תל אביב יפו<->כרמלית-תל אביב יפו-23,11204-2-3,3,
10262,5,220,עתידים-תל אביב יפו<->כרמלית-תל אביב יפו-10,11220-1-0,3,
9818,5,239,מסוף רידינג-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,11239-1-0,3,
9820,5,239,מסוף הטייסים-תל אביב יפו<->רדינג-תל אביב יפו-21,11239-2-1,3,
16214,5,266,בית רבקה-פתח תקווה<->מסוף האוניברסיטה-תל אביב יפו-10,11266-1-0,3,
11678,5,279,מסוף הטייסים-תל אביב יפו<->מסוף האוניברסיטה-תל אביב יפו-20,11279-2-0,3,
2954,5,350,בית רבקה-פתח תקווה<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-10,11350-1-0,3,
10258,5,366,תחנה מרכזית פתח תקווה/רציפים עירוני-פתח תקווה<->עתידים-תל אביב יפו-10,11366-1-0,3,
2949,5,418,בית עלמין-בת ים<->מרכז אזורי חן-תל אביב יפו-20,11418-2-0,3,9933FF
2813,5,910,הצנחנים/בית אל-תל אביב יפו<->חזון אי''ש/נחמיה-בני ברק-110,11900-1-10,3,FF9933
2815,5,912,הרב עויזאל/הרב יצחק ניסים-בני ברק<->ירושלים/בן זכאי-בני ברק-112,11900-1-12,3,FF9933
2816,5,913,ירושלים/בן זכאי-בני ברק<->ירושלים/בן זכאי-בני ברק-113,11900-1-13,3,FF9933
2817,5,914,אברבנאל/הרב נורוק-בני ברק<->בירנבוים/הרב עוזיאל-בני ברק-114,11900-1-14,3,FF9933
2822,5,919,דרך ז'בוטינסקי/דב הוז-בני ברק<->בן זכאי/הרב הירש-בני ברק-119,11900-1-19,3,FF9933
2825,5,921,הרב נורוק/ אברבנאל-בני ברק<->יצחק אלחנן/הכרמל-תל אביב יפו-121,11900-1-21,3,FF9933
2829,5,925,אשל אברהם/הרב רבינוב-בני ברק<->יצחק אלחנן/הכרמל-תל אביב יפו-125,11900-1-25,3,FF9933
2834,5,903,שד' העצמאות/רוטשילד-בת ים<->בן יהודה/שד' נורדאו-תל אביב יפו-13,11900-1-3,3,FF9933
2836,5,931,דרך ז'בוטינסקי/אהרונוביץ-בני ברק<->ביה''ס חורב/עוזיאל-רמת גן-131,11900-1-31,3,FF9933
2837,5,932,חזון אי''ש/האדמור מנדבורנא-בני ברק<->ביה''ס אהל צביה/בן זומא-בני ברק-132,11900-1-32,3,FF9933
2839,5,934,דרך נגבה/בן אליעזר-רמת גן<->תיכון בליך/המאה ואחד-רמת גן-134,11900-1-34,3,FF9933
2842,5,937,הרב בר אילן-בני ברק<->אברהם בן דוד/קהילות יעקב-בני ברק-137,11900-1-37,3,FF9933
2843,5,938,חזון אי''ש/רבי עקיבא-בני ברק<->ביה''ס אהל צביה/בן זומא-בני ברק-138,11900-1-38,3,FF9933
2844,5,939,רמב''ם/הרב מיימון-בני ברק<->ביה''ס אהל צביה/בן זומא-בני ברק-139,11900-1-39,3,FF9933
2845,5,904,הרב אברמסקי/צבי הרלינג-בני ברק<->בן זכאי/הרב הירש-בני ברק-14,11900-1-4,3,
2847,5,941,רבי עקיבא/שמואל הנביא-בני ברק<->ביה''ס אהל צביה/בן זומא-בני ברק-141,11900-1-41,3,FF9933
2850,5,944,ירושלים/בן זכאי-בני ברק<->ביה''ח מעייני הישועה/הרב רבינוב-בני ברק-144,11900-1-44,3,FF9933
2852,5,946,הירדן/ פנחס-רמת גן<->מוזיאון לאמנות/דרך אבא הלל-רמת גן-146,11900-1-46,3,FF9933
2854,5,949,אברהם בן דוד/קהילות יעקב-בני ברק<->יצחק אלחנן/הכרמל-תל אביב יפו-149,11900-1-49,3,FF9933
2863,5,960,גרינבוים/דרך בן צבי-תל אביב יפו<->אורט סינגלובסקי/דרך הטייסים-תל אביב יפו-160,11900-1-60,3,FF9933
2866,5,965,דמשק אליעזר/הרב יצחק נסים-בני ברק<->אבן גבירול/הרב מיימון-בני ברק-165,11900-1-65,3,FF9933
2875,5,977,רמב''ם/הרב מיימון-בני ברק<->בן זכאי/הרב הירש-בני ברק-177,11900-1-77,3,FF9933
2886,5,911,ביה''ס אליאנס/רדינג-תל אביב יפו<->קדושי השואה/צבי פרופס-תל אביב יפו-211,11900-2-11,3,FF9933
2887,5,912,בן זכאי/ירושלים-בני ברק<->הרב בן יעקב/בר יוחאי-בני ברק-212,11900-2-12,3,FF9933
2888,5,913,ירושלים/בן זכאי-בני ברק<->ביה''ח מעייני הישועה/משה פרדו-בני ברק-213,11900-2-13,3,FF9933
2889,5,914,בירנבוים/הרב עוזיאל-בני ברק<->הרב אברמסקי/צבי הרלינג-בני ברק-214,11900-2-14,3,FF9933
2890,5,915,בירנבוים/הרב עוזיאל-בני ברק<->הרב ש''ך/חשב סופר-בני ברק-215,11900-2-15,3,FF9933
2896,5,920,בן זכאי/הרב הירש-בני ברק<->אהרונוביץ/ רבי עקיבא-בני ברק-220,11900-2-20,3,
2897,5,921,יצחק אלחנן/הכרמל-תל אביב יפו<->הרב אברמסקי/צבי הרלינג-בני ברק-221,11900-2-21,3,FF9933
2902,5,926,יצחק אלחנן/הכרמל-תל אביב יפו<->הרב ש''ך/חשב סופר-בני ברק-226,11900-2-26,3,FF9933
2908,5,936,האדמור מנדבורנא/חזון אי''ש-בני ברק<->רבי עקיבא/דרך ז'בוטינסקי-בני ברק-236,11900-2-36,3,FF9933
2909,5,937,האדמור מנדבורנא/חזון אי''ש-בני ברק<->הרב שפירא/הרב בר אילן-בני ברק-237,11900-2-37,3,FF9933
2910,5,938,ביה''ס אהל צביה/בן זומא-בני ברק<->בירנבוים/הרב עוזיאל-בני ברק-238,11900-2-38,3,FF9933
2915,5,945,ביה''ח מעייני הישועה/הרב רבינוב-בני ברק<->רבי עקיבא/דרך ז'בוטינסקי-בני ברק-245,11900-2-45,3,FF9933
2916,5,947,חזון אי''ש/האדמור מנדבורנא-בני ברק<->יגאל אלון/הרב טייב-בני ברק-247,11900-2-47,3,FF9933
2925,5,958,תיכון בליך/המאה ואחד-רמת גן<->דרך נגבה/בן אליעזר-רמת גן-258,11900-2-58,3,
2930,5,965,אבן גבירול/הרב מיימון-בני ברק<->הרב יצחק ניסים/קהילות יעקב-בני ברק-265,11900-2-65,3,FF9933
2931,5,967,תיכון חדש רבין/דרך נמיר-תל אביב יפו<->מרכז אזורי חן-תל אביב יפו-267,11900-2-67,3,FF9933
2943,5,909,הזית/נווה רעים-רמת השרון<->עיריית רמת השרון-רמת השרון-29,11900-2-9,3,FF9933
2961,5,125,קריית חינוך-תל אביב יפו<->מרכז הספורט-בת ים-10,12125-1-0,3,
2963,5,125,מרכז הספורט/דרך בגין-בת ים<->קריית חינוך-תל אביב יפו-20,12125-2-0,3,
2695,5,127,תחנה מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->בית עלמין ירקון-פתח תקווה-10,12127-1-0,3,
2698,5,127,תחנה מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->שער ב''ע ירקון-פתח תקווה-14,12127-1-4,3,
2699,5,127,שער ב''ע ירקון-פתח תקווה<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,12127-2-0,3,
2702,5,127,בית עלמין ירקון-פתח תקווה<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-24,12127-2-4,3,
9807,5,161,עמידר ר''ג-רמת גן<->כרמלית-תל אביב יפו-20,12161-2-0,3,
9810,5,172,משה שרת/קרן היסוד-חולון<->רדינג-תל אביב יפו-24,12172-2-4,3,
13769,5,389,עתידים-תל אביב יפו<->כרמלית-תל אביב יפו-20,12389-2-0,3,
2439,5,38,גרינשפן/לודייב-פתח תקווה<->כרמלית-תל אביב יפו-10,13038-1-0,3,
2441,5,38,כרמלית-תל אביב יפו<->גרינשפן/לודייב-פתח תקווה-20,13038-2-0,3,
10961,5,38,דרך ז'בוטינסקי/גלעד-רמת גן<->גרינשפן/לודייב-פתח תקווה-23,13038-2-3,3,
9779,5,39,מסוף רידינג-תל אביב יפו<->עמידר ר''ג-רמת גן-10,13039-1-0,3,
11674,5,39,עמידר ר''ג-רמת גן<->רדינג-תל אביב יפו-21,13039-2-1,3,
2485,5,50,בית רבקה/יוסף שפרינצק-פתח תקווה<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-10,13050-1-0,3,
2487,5,51,בית רבקה/יוסף שפרינצק-פתח תקווה<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-16,13050-1-6,3,
2488,5,50,תחנה מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->בית רבקה/יוסף שפרינצק-פתח תקווה-20,13050-2-0,3,
2535,5,67,קניון איילון-רמת גן<->איצטדיון וינטר-רמת גן-10,13067-1-0,3,
2538,5,67,איצטדיון וינטר-רמת גן<->קניון איילון-רמת גן-20,13067-2-0,3,
2541,5,67,הירדן/ אלוף שדה-רמת גן<->קניון איילון-רמת גן-25,13067-2-5,3,
9791,5,104,רדינג-תל אביב יפו<->שיב''א-רמת גן-10,13104-1-0,3,
9793,5,104,שיב''א-רמת גן<->רדינג-תל אביב יפו-20,13104-2-0,3,
9794,5,104,שיב''א-רמת גן<->רדינג-תל אביב יפו-21,13104-2-1,3,
2738,5,166,דרך מנחם בגין-קופת חולים-פתח תקווה<->כרמלית-תל אביב יפו-10,13166-1-0,3,
2467,5,45,בקו''ם/שדרות אהרון קציר-רמת גן<->רכבת אונ מערבי-תל אביב יפו-20,14045-2-0,3,
2525,5,65,קניון איילון-רמת גן<->שיב''א-רמת גן-11,14065-1-1,3,
2528,5,65,שיב''א-רמת גן<->קניון איילון-רמת גן-20,14065-2-0,3,
2530,5,65,שיב''א-רמת גן<->קניון איילון-רמת גן-22,14065-2-2,3,
2373,5,25,מסוף האוניברסיטה-תל אביב יפו<->מרינה-בת ים-13,15025-1-3,3,
2374,5,25,רכבת אונ מערבי-תל אביב יפו<->מרינה-בת ים-14,15025-1-4,3,
2375,5,25,שד' ירושלים/מרזוק ועזר-תל אביב יפו<->מרינה-בת ים-15,15025-1-5,3,
2376,5,25,מסוף האוניברסיטה-תל אביב יפו<->מרינה-בת ים-16,15025-1-6,3,
2381,5,25,מרינה-בת ים<->מסוף האוניברסיטה-תל אביב יפו-26,15025-2-6,3,
2490,5,51,אסתר המלכה/ד''ר וייסבורג-פתח תקווה<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-14,15051-1-4,3,
2494,5,52,תחנה מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->עתידים-תל אביב יפו-10,15052-1-0,3,
2495,5,52,עתידים-תל אביב יפו<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,15052-2-0,3,
2960,5,58,כורזין-גבעתיים<->קניון איילון-רמת גן-20,15058-2-0,3,
2508,5,60,תחנה מרכזית תל אביב קומה 7/רציפים-תל אביב יפו<->עמידר ר''ג-רמת גן-10,15060-1-0,3,
2509,5,60,עמידר ר''ג-רמת גן<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,15060-2-0,3,
2533,5,66,כרמלית-תל אביב יפו<->תחנה מרכזית פתח תקווה/רציפים עירוני-פתח תקווה-20,15066-2-0,3,
2361,5,24,מסוף כרמלית/הכרמל-תל אביב יפו<->מסוף קדמה-רמת השרון-10,16024-1-0,3,
2362,5,24,מסוף כרמלית/הכרמל-תל אביב יפו<->מסוף קדמה-רמת השרון-11,16024-1-1,3,
2364,5,24,מסוף קדמה-רמת השרון<->מסוף כרמלית/הכרמל-תל אביב יפו-20,16024-2-0,3,
2367,5,24,עזרא / שבי ציון-רמת השרון<->מסוף כרמלית/הכרמל-תל אביב יפו-23,16024-2-3,3,
2444,5,40,רכבת אונ מערבי-תל אביב יפו<->בית עלמין-בת ים-10,16040-1-0,3,
2511,5,61,כרמלית-תל אביב יפו<->עמידר ר''ג-רמת גן-13,16061-1-3,3,
2513,5,61,עמידר ר''ג-רמת גן<->כרמלית-תל אביב יפו-21,16061-2-1,3,
12299,5,113,רכבת אונ מערבי-תל אביב יפו<->רכבת אונ מערבי-תל אביב יפו-10,16113-1-0,3,
2294,5,9,מסוף הטייסים-תל אביב יפו<->רדינג-תל אביב יפו-20,17009-2-0,3,
2295,5,9,מסוף הטייסים-תל אביב יפו<->עיריית ת''א/אבן גבירול-תל אביב יפו-21,17009-2-1,3,
2359,5,23,רכבת השלום/גבעת התחמושת-תל אביב יפו<->אורט סינגלובסקי/דרך הטייסים-תל אביב יפו-11,17023-1-1,3,
2415,5,31,כרמלית-תל אביב יפו<->חזון אי''ש/מרום נווה-בני ברק-10,17031-1-0,3,
2420,5,31,חזון אי''ש/מרום נווה-בני ברק<->כרמלית-תל אביב יפו-21,17031-2-1,3,
2422,5,331,חזון אי''ש/מרום נווה-בני ברק<->כרמלית-תל אביב יפו-23,17031-2-3,3,
14025,5,31,כורזין-גבעתיים<->כרמלית-תל אביב יפו-24,17031-2-4,3,
9775,5,33,רדינג-תל אביב יפו<->איצטדיון וינטר-רמת גן-10,17033-1-0,3,
9776,5,33,איצטדיון וינטר-רמת גן<->רדינג-תל אביב יפו-20,17033-2-0,3,
9778,5,33,איצטדיון וינטר-רמת גן<->קניון אילון/דרך ששת הימים-בני ברק-22,17033-2-2,3,
2429,5,34,רבי עקיבא/הרב קוק-בני ברק<->תחנה מרכזית תל אביב קומה 7/הורדה-תל אביב יפו-20,17034-2-0,3,
2458,5,43,מרינה-בת ים<->בקו''ם/שדרות אהרון קציר-רמת גן-10,17043-1-0,3,
